ambit,teleconnexio,fase_a,fase_b,variable_booleana,n_a,n_b,events_a,events_b,rate_a_pct,rate_b_pct,diff_b_minus_a_pct,chi2_p,abs_diff_pct,subregio,estacio,periode,chi2_q_fdr
subregio_periode,roni,La Nina,El Nino,sol_molt_humit,45,24,14,5,31.11111111111111,20.833333333333336,-10.277777777777777,0.5304275651174878,10.277777777777777,Mediterrani_Central_Occidental,,2011-2020,0.8750045296476721
estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,264,128,6,16,2.272727272727273,12.5,10.227272727272727,9.953645674152422e-05,10.227272727272727,,Autumn,,0.002317208712942684
subregio_periode,nao,Negative,Positive,mes_molt_fred,48,54,12,8,25.0,14.814814814814813,-10.185185185185187,0.2967748252323229,10.185185185185187,Catalunya_Balears,,1981-1990,0.6493343920496689
subregio_periode,roni,La Nina,El Nino,sol_molt_humit,35,29,12,7,34.285714285714285,24.137931034482758,-10.147783251231527,0.5420456141981242,10.147783251231527,Llevant_Iberic,,2001-2010,0.8824350977994638
subregio_periode,wemo,Negative,Positive,mes_molt_calid,59,31,25,10,42.3728813559322,32.25806451612903,-10.11481683980317,0.4790527518168828,10.11481683980317,Golf_Lleo,,2011-2020,0.8347565914892987
subregio_estacio,roni,La Nina,El Nino,mes_molt_sec,46,40,8,11,17.391304347826086,27.500000000000004,10.108695652173916,0.38622304474422486,10.108695652173916,Golf_Lleo,Winter,,0.7505235794361899
subregio,nao,Negative,Positive,sol_molt_sec,191,197,39,60,20.418848167539267,30.456852791878177,10.038004624338908,0.03147387558635555,10.038004624338908,Mediterrani_Central_Occidental,,,0.1728246339941319
subregio_estacio,roni,La Nina,El Nino,mes_molt_sec,34,30,0,3,0.0,10.0,10.0,0.1949164798318938,10.0,Catalunya_Balears,Spring,,0.5276343779635451
subregio_estacio,nao,Negative,Positive,mes_molt_fred,57,44,6,9,10.526315789473683,20.454545454545457,9.928229665071772,0.267395999091777,9.928229665071772,Mediterrani_Central_Occidental,Summer,,0.6174510206637911
subregio_estacio,nao,Negative,Positive,mes_molt_calid,66,32,10,8,15.151515151515152,25.0,9.848484848484848,0.36675297933999096,9.848484848484848,Llevant_Iberic,Autumn,,0.7322478009463971
subregio_periode,roni,La Nina,El Nino,sol_molt_humit,36,51,12,12,33.33333333333333,23.52941176470588,-9.80392156862745,0.4447763635854963,9.80392156862745,Golf_Lleo,,1991-2000,0.811472863971031
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,33,43,4,1,12.121212121212121,2.3255813953488373,-9.795630725863285,0.2147630342609621,9.795630725863285,Golf_Lleo,Winter,,0.555520381955022
subregio_estacio,wemo,Negative,Positive,sol_molt_humit,33,43,4,1,12.121212121212121,2.3255813953488373,-9.795630725863285,0.2147630342609621,9.795630725863285,Golf_Lleo,Winter,,0.555520381955022
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,43,34,8,3,18.6046511627907,8.823529411764707,-9.78112175102599,0.3734332598202539,9.78112175102599,Golf_Lleo,Summer,,0.7392454327054006
subregio_periode,nao,Negative,Positive,mes_molt_humit,40,57,6,3,15.0,5.263157894736842,-9.736842105263158,0.2035102674813638,9.736842105263158,Catalunya_Balears,,2011-2020,0.541482096302506
subregio_periode,roni,La Nina,El Nino,sol_molt_humit,45,24,5,5,11.11111111111111,20.833333333333336,9.722222222222223,0.46317561425634024,9.722222222222223,Golf_Lleo,,2011-2020,0.8193562537908512
subregio_periode,nao,Negative,Positive,mes_molt_calid,59,33,5,6,8.47457627118644,18.181818181818183,9.707241910631742,0.2977004550309402,9.707241910631742,Mediterrani_Central_Occidental,,2001-2010,0.6501375790919596
subregio_estacio,roni,La Nina,El Nino,mes_molt_fred,39,37,8,4,20.51282051282051,10.81081081081081,-9.7020097020097,0.39828846334337786,9.7020097020097,Catalunya_Balears,Autumn,,0.7640870684992229
subregio_estacio,roni,La Nina,El Nino,mes_molt_sec,39,37,8,4,20.51282051282051,10.81081081081081,-9.7020097020097,0.39828846334337786,9.7020097020097,Catalunya_Balears,Autumn,,0.7640870684992229
subregio_estacio,nao,Negative,Positive,sol_molt_sec,57,44,12,5,21.052631578947366,11.363636363636363,-9.688995215311005,0.3066554279780688,9.688995215311005,Llevant_Iberic,Summer,,0.6585736497536385
subregio_estacio,nao,Negative,Positive,mes_molt_calid,57,44,12,5,21.052631578947366,11.363636363636363,-9.688995215311005,0.3066554279780688,9.688995215311005,Golf_Lleo,Summer,,0.6585736497536385
subregio_estacio,roni,La Nina,El Nino,episodi_fred_i_humit,27,31,0,3,0.0,9.67741935483871,9.67741935483871,0.2865840515664675,9.67741935483871,Golf_Lleo,Summer,,0.634189802325795
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,27,31,0,3,0.0,9.67741935483871,9.67741935483871,0.2865840515664675,9.67741935483871,Catalunya_Balears,Summer,,0.634189802325795
subregio_estacio,roni,La Nina,El Nino,sol_molt_humit,39,37,11,14,28.205128205128204,37.83783783783784,9.632709632709634,0.5162464008174166,9.632709632709634,Golf_Lleo,Autumn,,0.8681766946521409
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,40,52,0,5,0.0,9.615384615384617,9.615384615384617,0.12045142808125166,9.615384615384617,Catalunya_Balears,Spring,,0.40479166321198135
subregio_estacio,nao,Negative,Positive,sol_molt_sec,40,52,10,18,25.0,34.61538461538461,9.615384615384615,0.4442164449590409,9.615384615384615,Mediterrani_Central_Occidental,Spring,,0.811472863971031
estacio,nao,Negative,Positive,mes_molt_calid,160,208,10,33,6.25,15.865384615384615,9.615384615384615,0.007300947101770581,9.615384615384615,,Spring,,0.06563831845355979
periode,roni,La Nina,El Nino,mes_molt_sec,120,136,23,13,19.166666666666668,9.558823529411764,-9.607843137254903,0.042707268194010016,9.607843137254903,,,1981-1990,0.20767678047974103
subregio_estacio,wemo,Negative,Positive,mes_molt_calid,48,34,6,1,12.5,2.941176470588235,-9.558823529411764,0.260575296481237,9.558823529411764,Llevant_Iberic,Spring,,0.6106214718297124
estacio,wemo,Negative,Positive,episodi_fred_i_humit,192,136,0,13,0.0,9.558823529411764,9.558823529411764,4.420843111080455e-05,9.558823529411764,,Spring,,0.001390773346296662
subregio_periode,roni,La Nina,El Nino,sol_molt_sec,36,51,14,15,38.88888888888889,29.411764705882355,-9.477124183006536,0.4885222510143695,9.477124183006536,Llevant_Iberic,,1991-2000,0.8436793771227391
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,66,32,2,4,3.0303030303030303,12.5,9.469696969696969,0.166224401529974,9.469696969696969,Llevant_Iberic,Autumn,,0.47774124291577713
subregio_estacio,roni,La Nina,El Nino,mes_molt_fred,39,37,10,6,25.64102564102564,16.216216216216218,-9.424809424809421,0.467913097344686,9.424809424809421,Golf_Lleo,Autumn,,0.8231956924517172
periode,wemo,Negative,Positive,sol_molt_humit,120,188,40,45,33.33333333333333,23.93617021276596,-9.397163120567372,0.09521558324168544,9.397163120567372,,,1991-2000,0.3485249650733392
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sec,66,32,0,3,0.0,9.375,9.375,0.057274609578198486,9.375,Mediterrani_Central_Occidental,Autumn,,0.24926822677336363
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,66,32,0,3,0.0,9.375,9.375,0.057274609578198486,9.375,Golf_Lleo,Autumn,,0.24926822677336363
subregio_estacio,roni,La Nina,El Nino,sol_molt_humit,39,37,9,12,23.076923076923077,32.432432432432435,9.355509355509357,0.5124550598317335,9.355509355509357,Catalunya_Balears,Autumn,,0.864489405281359
subregio_estacio,roni,La Nina,El Nino,sol_molt_humit,39,37,9,12,23.076923076923077,32.432432432432435,9.355509355509357,0.5124550598317335,9.355509355509357,Llevant_Iberic,Autumn,,0.864489405281359
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,46,34,7,2,15.217391304347828,5.88235294117647,-9.335038363171357,0.34293640564970507,9.335038363171357,Golf_Lleo,Autumn,,0.7003122389057136
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,43,34,4,0,9.30232558139535,0.0,-9.30232558139535,0.19038610185365018,9.30232558139535,Mediterrani_Central_Occidental,Summer,,0.51941408904726
subregio_estacio,wemo,Negative,Positive,mes_molt_sec,43,34,4,0,9.30232558139535,0.0,-9.30232558139535,0.19038610185365018,9.30232558139535,Golf_Lleo,Summer,,0.51941408904726
subregio_periode,nao,Negative,Positive,mes_molt_humit,48,54,8,4,16.666666666666664,7.4074074074074066,-9.25925925925926,0.2539280121610118,9.25925925925926,Catalunya_Balears,,1981-1990,0.605680750318479
subregio_periode,wemo,Negative,Positive,mes_molt_calid,35,38,6,3,17.142857142857142,7.894736842105263,-9.24812030075188,0.3984543389854195,9.24812030075188,Golf_Lleo,,1981-1990,0.7640870684992229
subregio_periode,nao,Negative,Positive,sol_molt_sec,59,33,16,12,27.11864406779661,36.36363636363637,9.244992295839754,0.4913946235205471,9.244992295839754,Llevant_Iberic,,2001-2010,0.8461292038134864
subregio_estacio,nao,Negative,Positive,mes_molt_fred,40,52,6,3,15.0,5.769230769230769,-9.23076923076923,0.26124526887559857,9.23076923076923,Llevant_Iberic,Spring,,0.6106214718297124
subregio_estacio,nao,Negative,Positive,mes_molt_fred,40,52,6,3,15.0,5.769230769230769,-9.23076923076923,0.26124526887559857,9.23076923076923,Mediterrani_Central_Occidental,Spring,,0.6106214718297124
subregio_estacio,nao,Negative,Positive,mes_molt_fred,40,52,6,3,15.0,5.769230769230769,-9.23076923076923,0.26124526887559857,9.23076923076923,Catalunya_Balears,Spring,,0.6106214718297124
periode,nao,Negative,Positive,episodi_calid_i_sec,160,228,0,21,0.0,9.210526315789473,9.210526315789473,0.00019980635198324622,9.210526315789473,,,2011-2020,0.004153117744794618
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,27,31,1,4,3.7037037037037033,12.903225806451612,9.19952210274791,0.4376352006435239,9.19952210274791,Mediterrani_Central_Occidental,Summer,,0.8034816617493089
subregio_estacio,roni,La Nina,El Nino,episodi_calid_i_sol_sec,27,31,1,4,3.7037037037037033,12.903225806451612,9.19952210274791,0.4376352006435239,9.19952210274791,Golf_Lleo,Summer,,0.8034816617493089
estacio,wemo,Negative,Positive,sol_molt_sec,132,172,27,51,20.454545454545457,29.651162790697676,9.19661733615222,0.09154782526923506,9.19661733615222,,Winter,,0.33745476240176914
subregio,wemo,Negative,Positive,episodi_fred_i_humit,170,145,2,15,1.1764705882352942,10.344827586206897,9.168356997971602,0.0008400192136450766,9.168356997971602,Golf_Lleo,,,0.013966564427813062
subregio_periode,roni,La Nina,El Nino,mes_molt_calid,45,24,9,7,20.0,29.166666666666668,9.166666666666668,0.5755793167452874,9.166666666666668,Llevant_Iberic,,2011-2020,0.9017151072564126
subregio_periode,roni,La Nina,El Nino,sol_molt_sec,36,51,8,16,22.22222222222222,31.372549019607842,9.150326797385622,0.4858188981992412,9.150326797385622,Catalunya_Balears,,1991-2000,0.8402573514174096
subregio,roni,La Nina,El Nino,sol_molt_humit,146,138,44,29,30.136986301369863,21.014492753623188,-9.122493547746673,0.10471097349220634,9.122493547746673,Mediterrani_Central_Occidental,,,0.3702473891043389
subregio_estacio,nao,Negative,Positive,episodi_fred_i_humit,66,32,6,0,9.090909090909092,0.0,-9.090909090909092,0.18982728280082986,9.090909090909092,Golf_Lleo,Autumn,,0.51941408904726
subregio_periode,nao,Negative,Positive,episodi_calid_i_sec,59,33,0,3,0.0,9.090909090909092,9.090909090909092,0.0813832463609426,9.090909090909092,Catalunya_Balears,,2001-2010,0.321118978861482
subregio_periode,nao,Negative,Positive,mes_molt_humit,44,53,4,0,9.090909090909092,0.0,-9.090909090909092,0.08382841442701505,9.090909090909092,Mediterrani_Central_Occidental,,1991-2000,0.32510452732970413
subregio_estacio,roni,La Nina,El Nino,sol_molt_humit,27,31,8,12,29.629629629629626,38.70967741935484,9.08004778972521,0.6535837807450675,9.08004778972521,Golf_Lleo,Summer,,0.9605701020041144
subregio_periode,nao,Negative,Positive,mes_molt_calid,40,57,9,18,22.5,31.57894736842105,9.07894736842105,0.45205213392117316,9.07894736842105,Mediterrani_Central_Occidental,,2011-2020,0.8131811762840583
subregio_periode,wemo,Negative,Positive,mes_molt_humit,30,47,4,2,13.333333333333334,4.25531914893617,-9.078014184397162,0.31089906232028575,9.078014184397162,Llevant_Iberic,,1991-2000,0.6640119422767203
estacio,roni,La Nina,El Nino,mes_molt_fred,156,148,31,16,19.871794871794872,10.81081081081081,-9.06098406098406,0.04281718390346424,9.06098406098406,,Autumn,,0.20767678047974103
subregio_periode,wemo,Negative,Positive,mes_molt_humit,35,38,5,2,14.285714285714285,5.263157894736842,-9.022556390977442,0.36275653270801766,9.022556390977442,Catalunya_Balears,,1981-1990,0.727751581353162
subregio_estacio,roni,La Nina,El Nino,mes_molt_sec,34,30,6,8,17.647058823529413,26.666666666666668,9.019607843137253,0.5699960728963258,9.019607843137253,Golf_Lleo,Spring,,0.9017151072564126
subregio_estacio,roni,La Nina,El Nino,sol_molt_sec,39,37,13,9,33.33333333333333,24.324324324324326,-9.009009009009006,0.540163019119083,9.009009009009006,Catalunya_Balears,Autumn,,0.8824350977994638
subregio_periode,nao,Negative,Positive,mes_molt_calid,44,53,6,12,13.636363636363635,22.641509433962266,9.00514579759863,0.3824109736693093,9.00514579759863,Golf_Lleo,,1991-2000,0.7499761093701607
subregio_estacio,wemo,Negative,Positive,mes_molt_fred,43,34,5,7,11.627906976744185,20.588235294117645,8.96032831737346,0.44719965067987444,8.96032831737346,Mediterrani_Central_Occidental,Summer,,0.8120754967104117
subregio_estacio,wemo,Negative,Positive,sol_molt_humit,43,34,5,7,11.627906976744185,20.588235294117645,8.96032831737346,0.44719965067987444,8.96032831737346,Llevant_Iberic,Summer,,0.8120754967104117
estacio,wemo,Negative,Positive,mes_molt_sec,192,136,20,2,10.416666666666668,1.4705882352941175,-8.946078431372548,0.0030080733892854615,8.946078431372548,,Spring,,0.03303205118045545
subregio_periode,roni,La Nina,El Nino,mes_molt_calid,45,24,11,8,24.444444444444443,33.33333333333333,8.888888888888888,0.6140203790987219,8.888888888888888,Catalunya_Balears,,2011-2020,0.92738652872793
estacio,roni,La Nina,El Nino,mes_molt_calid,156,148,22,34,14.102564102564102,22.972972972972975,8.870408870408871,0.0648734340722401,8.870408870408871,,Autumn,,0.27260894317721107
subregio_periode,wemo,Negative,Positive,mes_molt_humit,30,47,5,12,16.666666666666664,25.53191489361702,8.865248226950353,0.5267830232683853,8.865248226950353,Golf_Lleo,,1991-2000,0.8750045296476721
estacio,wemo,Negative,Positive,mes_molt_calid,132,172,29,53,21.96969696969697,30.813953488372093,8.844256518675122,0.11143652020277088,8.844256518675122,,Winter,,0.383498738771033
estacio,wemo,Negative,Positive,mes_molt_humit,132,172,27,20,20.454545454545457,11.627906976744185,-8.82663847780127,0.051188705429290014,8.82663847780127,,Winter,,0.23005271474785166
subregio_estacio,roni,La Nina,El Nino,episodi_fred_i_humit,34,30,3,0,8.823529411764707,0.0,-8.823529411764707,0.2828359061904258,8.823529411764707,Catalunya_Balears,Spring,,0.634189802325795
subregio_estacio,roni,La Nina,El Nino,episodi_fred_i_humit,34,30,3,0,8.823529411764707,0.0,-8.823529411764707,0.2828359061904258,8.823529411764707,Mediterrani_Central_Occidental,Spring,,0.634189802325795
subregio_estacio,wemo,Negative,Positive,episodi_fred_i_humit,43,34,0,3,0.0,8.823529411764707,8.823529411764707,0.16333602672247952,8.823529411764707,Golf_Lleo,Summer,,0.4742674801843663
periode,roni,La Nina,El Nino,episodi_calid_i_sol_sec,180,96,16,17,8.88888888888889,17.708333333333336,8.819444444444445,0.05045616426322113,8.819444444444445,,,2011-2020,0.22763943876895115
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sol_sec,59,31,9,2,15.254237288135593,6.451612903225806,-8.802624384909787,0.38271976715281397,8.802624384909787,Mediterrani_Central_Occidental,,2011-2020,0.7499761093701607
subregio_periode,nao,Negative,Positive,episodi_calid_i_sec,40,57,0,5,0.0,8.771929824561402,8.771929824561402,0.14512322500790545,8.771929824561402,Catalunya_Balears,,2011-2020,0.45285570219926374
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,27,31,2,5,7.4074074074074066,16.129032258064516,8.72162485065711,0.5398676024365796,8.72162485065711,Golf_Lleo,Summer,,0.8824350977994638
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,28,69,0,6,0.0,8.695652173913043,8.695652173913043,0.25182870193912943,8.695652173913043,Mediterrani_Central_Occidental,Winter,,0.6028674455995595
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sec,28,69,0,6,0.0,8.695652173913043,8.695652173913043,0.25182870193912943,8.695652173913043,Mediterrani_Central_Occidental,Winter,,0.6028674455995595
subregio_estacio,nao,Negative,Positive,mes_molt_sec,28,69,0,6,0.0,8.695652173913043,8.695652173913043,0.25182870193912943,8.695652173913043,Llevant_Iberic,Winter,,0.6028674455995595
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,28,69,0,6,0.0,8.695652173913043,8.695652173913043,0.25182870193912943,8.695652173913043,Catalunya_Balears,Winter,,0.6028674455995595
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,46,34,4,0,8.695652173913043,0.0,-8.695652173913043,0.21303511669721523,8.695652173913043,Golf_Lleo,Autumn,,0.555520381955022
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,46,34,4,0,8.695652173913043,0.0,-8.695652173913043,0.21303511669721523,8.695652173913043,Mediterrani_Central_Occidental,Autumn,,0.555520381955022
periode,roni,La Nina,El Nino,sol_molt_humit,120,136,43,37,35.833333333333336,27.205882352941174,-8.62745098039216,0.1766822804920627,8.62745098039216,,,1981-1990,0.4991703264387402
subregio_estacio,roni,La Nina,El Nino,sol_molt_sec,34,30,5,7,14.705882352941178,23.333333333333332,8.627450980392156,0.5744251207183635,8.627450980392156,Golf_Lleo,Spring,,0.9017151072564126
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,33,43,1,5,3.0303030303030303,11.627906976744185,8.597603946441156,0.34283840599853344,8.597603946441156,Mediterrani_Central_Occidental,Winter,,0.7003122389057136
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sec,33,43,1,5,3.0303030303030303,11.627906976744185,8.597603946441156,0.34283840599853344,8.597603946441156,Mediterrani_Central_Occidental,Winter,,0.7003122389057136
