ambit,teleconnexio,variable,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,subregio,estacio,periode,pearson_q_fdr,spearman_q_fdr
subregio_estacio,roni,evaporacio_potencial,120,0.092358577478701,0.315718994231638,0.07331822791150981,0.42613306446167776,0.092358577478701,0.07331822791150981,Mediterrani_Central_Occidental,Summer,,0.5476179751243347,0.6645067855198494
estacio_periode,wemo,anomalia_humitat_sol_capa1,120,-0.09233709863950113,0.31583203496393414,-0.0023903001543489335,0.9793288123533863,0.09233709863950113,0.0023903001543489335,,Spring,2001-2010,0.5476179751243347,0.9928521108036172
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.0923271624120068,0.6275007722971018,0.030306449012380658,0.8736861212487094,0.0923271624120068,0.030306449012380658,Golf_Lleo,Winter,1991-2000,0.7934871293051339,0.945547750269166
subregio_estacio_periode,roni,anomalia_temperatura,30,0.092318081876523,0.6275347681112414,0.1266446849211041,0.5048488364762882,0.092318081876523,0.1266446849211041,Mediterrani_Central_Occidental,Autumn,2011-2020,0.7934871293051339,0.7239143914889474
subregio_periode,wemo,anomalia_precipitacio_mm_dia,120,0.09230983245298713,0.31597557164674117,0.08890733193120631,0.3342188964249222,0.09230983245298713,0.08890733193120631,Golf_Lleo,,2011-2020,0.5476179751243347,0.5792355224002118
subregio_estacio_periode,wemo,anomalia_precipitacio_mensual_mm,30,0.09228775295914717,0.6276483192803609,0.058293470157135305,0.759620051693186,0.09228775295914717,0.058293470157135305,Golf_Lleo,Winter,2001-2010,0.7934871293051339,0.8896584638218067
estacio_periode,wemo,humitat_sol_capa2,120,-0.09224779496250748,0.31630231152204263,-0.09272456418387236,0.3137968789457246,0.09224779496250748,0.09272456418387236,,Winter,2011-2020,0.5477516338395859,0.5598517019549056
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,-0.09216365347188252,0.6281130333459152,0.007791631301315367,0.9674045919157203,0.09216365347188252,0.007791631301315367,Golf_Lleo,Autumn,1991-2000,0.7939073520276998,0.9870745367280722
subregio_periode,roni,temperatura_mitjana,120,0.09209699400781143,0.3170974644992281,0.08879662781531597,0.3348235073933721,0.09209699400781143,0.08879662781531597,Mediterrani_Central_Occidental,,2001-2010,0.5484533833944563,0.5794079497316241
subregio_estacio_periode,roni,humitat_sol_capa2,30,-0.09199053714296632,0.6287615331002944,-0.16443401050626674,0.3852275380291827,0.09199053714296632,0.16443401050626674,Golf_Lleo,Spring,2001-2010,0.7943923349340422,0.6236517789238495
subregio_periode,wemo,anomalia_humitat_sol_capa1,120,0.09192583358803207,0.3180015368472785,0.058096934777414615,0.5285039700082199,0.09192583358803207,0.058096934777414615,Mediterrani_Central_Occidental,,1991-2000,0.5497001501249412,0.7413498470553381
subregio_estacio_periode,roni,temperatura_superficie_mar,30,-0.091793451204123,0.6295001535312765,-0.11486599623207318,0.5455647074568286,0.091793451204123,0.11486599623207318,Mediterrani_Central_Occidental,Summer,1991-2000,0.7950678062110793,0.7554553992017012
subregio_estacio_periode,roni,humitat_sol_capa1,30,0.09177716871477973,0.6295611912181397,0.12822798941593289,0.4994937688816815,0.09177716871477973,0.12822798941593289,Mediterrani_Central_Occidental,Autumn,1991-2000,0.7950678062110793,0.719771587366301
estacio,nao,precipitacio_mm_dia,480,-0.09165946882870485,0.044733762851975716,-0.07112650732109521,0.11965763811885716,0.09165946882870485,0.07112650732109521,,Summer,,0.14631121957707136,0.29363837575179674
estacio_periode,roni,temperatura_mitjana,120,-0.09160142269422036,0.3197196511968802,-0.09445035119947542,0.30483590999427473,0.09160142269422036,0.09445035119947542,,Summer,1991-2000,0.5514319179138298,0.5506816379168188
subregio_estacio,nao,velocitat_vent,120,0.09158168614921182,0.31982437110172146,0.09617765277163554,0.2960366349626793,0.09158168614921182,0.09617765277163554,Catalunya_Balears,Summer,,0.5514319179138298,0.5426759259633667
subregio_estacio,roni,temperatura_mitjana,120,0.09149686187470844,0.32027469134067,0.12212777519589593,0.18390746567992805,0.09149686187470844,0.12212777519589593,Mediterrani_Central_Occidental,Autumn,,0.5518347444408765,0.39422822225064963
subregio_periode,roni,anomalia_humitat_sol_capa1,120,0.09146506514374474,0.3204436011505272,0.039384059234587196,0.6693205019913453,0.09146506514374474,0.039384059234587196,Golf_Lleo,,2001-2010,0.5518519718296302,0.8343908190209998
subregio_estacio_periode,roni,temperatura_mitjana,30,0.09139934063490537,0.6309782151388097,0.08236867375676245,0.6652194494177814,0.09139934063490537,0.08236867375676245,Catalunya_Balears,Autumn,1991-2000,0.7961498879307131,0.8308319518123831
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,0.09138518774055977,0.6310313197766212,0.13548765440829,0.47531022947584856,0.09138518774055977,0.13548765440829,Llevant_Iberic,Winter,1991-2000,0.7961498879307131,0.7027372807318217
subregio_estacio_periode,roni,temperatura_mitjana,30,-0.09130261201759046,0.6313411971643388,-0.021630118382236573,0.9096722342401623,0.09130261201759046,0.021630118382236573,Llevant_Iberic,Winter,1981-1990,0.7963101078381402,0.9607498209022255
subregio_estacio_periode,wemo,temperatura_mitjana,30,-0.09121698698461324,0.6316625822250158,-0.01668520578420467,0.9302651097406683,0.09121698698461324,0.01668520578420467,Golf_Lleo,Summer,2001-2010,0.7965480229823655,0.9705426288374213
subregio_periode,nao,humitat_sol_capa1,120,0.09114350804114027,0.322154998301723,0.10025175798021212,0.2759530842160771,0.09114350804114027,0.10025175798021212,Llevant_Iberic,,2011-2020,0.5538481346161427,0.5196856576573957
estacio,roni,humitat_sol_capa1,480,0.09100960978570152,0.04627686298985093,0.09207009944367839,0.04378119888050653,0.09100960978570152,0.09207009944367839,,Autumn,,0.14992504208375032,0.1446515381514533
subregio_estacio_periode,roni,precipitacio_mm_dia,30,0.0909166007892306,0.6327905721331464,0.10919235305931267,0.5657106249108022,0.0909166007892306,0.10919235305931267,Llevant_Iberic,Winter,1991-2000,0.7976351749577475,0.7700235366299485
subregio_periode,wemo,precipitacio_mensual_mm,120,0.09086497708373882,0.3236421510337801,0.10849590590394134,0.2381758034104453,0.09086497708373882,0.10849590590394134,Golf_Lleo,,2011-2020,0.5558010148430859,0.46762265067495806
subregio_estacio,roni,precipitacio_mensual_mm,120,0.09083138263765186,0.3238218189078581,0.1316513572898924,0.1517664418786972,0.09083138263765186,0.1316513572898924,Llevant_Iberic,Autumn,,0.5558010148430859,0.3445322176587905
subregio_estacio_periode,nao,precipitacio_mensual_mm,30,0.09070637641722774,0.6335804731490595,0.07342307309868187,0.6998020398991172,0.09070637641722774,0.07342307309868187,Llevant_Iberic,Summer,2011-2020,0.7983034028874095,0.8532436983122746
subregio_estacio_periode,roni,evaporacio_potencial,30,0.09069702391414966,0.6336156236023479,0.11598399737100874,0.5416350058364585,0.09069702391414966,0.11598399737100874,Llevant_Iberic,Autumn,1991-2000,0.7983034028874095,0.7517487936661464
subregio_estacio_periode,wemo,evaporacio_potencial,30,-0.09061842759700606,0.6339110509286152,-0.07765910294621935,0.6833475654667706,0.09061842759700606,0.07765910294621935,Golf_Lleo,Spring,1991-2000,0.7983034028874095,0.8440688362880494
subregio_estacio_periode,nao,temperatura_superficie_mar,30,-0.09060263892076363,0.633970403957469,-0.0327066416530492,0.8637714450007984,0.09060263892076363,0.0327066416530492,Mediterrani_Central_Occidental,Spring,2001-2010,0.7983034028874095,0.9402521958862966
subregio_estacio,nao,evaporacio_potencial,120,0.09060251115276363,0.32504756298042836,0.1058520196930269,0.24987633991307764,0.09060251115276363,0.1058520196930269,Mediterrani_Central_Occidental,Summer,,0.5572490627313081,0.483587108616462
subregio_periode,nao,temperatura_mitjana,120,-0.09035441487648861,0.3263796292827968,-0.10493710340483464,0.2540161131864419,0.09035441487648861,0.10493710340483464,Llevant_Iberic,,1981-1990,0.5584261211899775,0.48791664776586446
estacio_periode,roni,humitat_sol_capa2,120,0.09035061327915211,0.3264000678355418,0.06627804555148693,0.4719982460808501,0.09035061327915211,0.06627804555148693,,Spring,2001-2010,0.5584261211899775,0.7008286681133211
estacio_periode,wemo,temperatura_mitjana,120,-0.09028510835658254,0.3267523713408223,0.015622071379954812,0.8655210935183889,0.09028510835658254,0.015622071379954812,,Autumn,2011-2020,0.5585510621210638,0.9412639967373125
subregio_estacio_periode,roni,vent_u10,30,0.09023288519036249,0.6353610235042341,0.13197827096928538,0.4869242633792135,0.09023288519036249,0.13197827096928538,Mediterrani_Central_Occidental,Autumn,1981-1990,0.7995314893090194,0.7096720398638123
subregio_estacio,roni,precipitacio_mm_dia,120,0.09021311442178849,0.3271398557212955,0.12937821032293118,0.15902464690022713,0.09021311442178849,0.12937821032293118,Llevant_Iberic,Autumn,,0.5588949699110971,0.35642431131914937
estacio,nao,humitat_sol_capa2,480,-0.09015608540368712,0.048371219680442924,-0.08448549253828684,0.06439053900192535,0.09015608540368712,0.08448549253828684,,Spring,,0.15460303731820413,0.19069261303630408
subregio_estacio_periode,nao,temperatura_mitjana,30,-0.09006508203801648,0.6359925217951948,-0.1041272673035852,0.5839757805454321,0.09006508203801648,0.1041272673035852,Llevant_Iberic,Autumn,2001-2010,0.7999905934530752,0.7815047153678955
subregio_periode,roni,precipitacio_mm_dia,120,0.09003213205406864,0.32811523595582887,0.017727083729420643,0.8476067038884979,0.09003213205406864,0.017727083729420643,Mediterrani_Central_Occidental,,1981-1990,0.5599236108461243,0.9324141334532965
estacio,nao,humitat_sol_capa1,480,-0.08998754769140266,0.04879401964088026,-0.08227718718133915,0.07170959061249567,0.08998754769140266,0.08227718718133915,,Summer,,0.15533587707031737,0.20507985875832888
subregio_periode,nao,anomalia_precipitacio_mm_dia,120,-0.08986267847252451,0.32903016978647925,-0.044045490066540016,0.6328809246036249,0.08986267847252451,0.044045490066540016,Llevant_Iberic,,2001-2010,0.5612568021772518,0.8101740020528588
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.08985941651052057,0.6367668498617979,0.1115952724790842,0.5571372403237272,0.08985941651052057,0.1115952724790842,Mediterrani_Central_Occidental,Summer,2001-2010,0.8004856491448943,0.7621576475016788
subregio_periode,wemo,pressio_nivell_mar,120,-0.0898515203683441,0.3290904731710568,-0.09424691033227929,0.30588344967478415,0.0898515203683441,0.09424691033227929,Catalunya_Balears,,1991-2000,0.5612568021772518,0.5516333163780995
subregio_estacio_periode,wemo,humitat_sol_capa2,30,0.08983956306068308,0.6368416177132725,0.15018355861094018,0.42827652236453373,0.08983956306068308,0.15018355861094018,Mediterrani_Central_Occidental,Autumn,1981-1990,0.8004856491448943,0.6653700502815127
subregio_estacio_periode,roni,pressio_nivell_mar,30,-0.08979941433335004,0.6369928280153195,-0.10527524314861854,0.5798134050044617,0.08979941433335004,0.10527524314861854,Catalunya_Balears,Summer,1991-2000,0.8004856491448943,0.7801909550094989
subregio_periode,roni,temperatura_superficie_mar,120,0.08974252875230815,0.32967988444108787,0.11106791356253576,0.22716512716478662,0.08974252875230815,0.11106791356253576,Llevant_Iberic,,2001-2010,0.5617947476985309,0.4546333432250566
subregio_estacio,roni,temperatura_mitjana,120,0.08972391805312391,0.32978059590303677,0.07314329078504002,0.4272406998613527,0.08972391805312391,0.07314329078504002,Mediterrani_Central_Occidental,Winter,,0.5618068073305567,0.6647936201162128
subregio_estacio_periode,nao,anomalia_sst,30,0.08972249755912466,0.6372825560269382,0.19156747253928816,0.31053254872366826,0.08972249755912466,0.19156747253928816,Golf_Lleo,Autumn,1991-2000,0.8006062261644953,0.5558458509373536
subregio_estacio_periode,roni,humitat_sol_capa2,30,-0.08962711648002,0.6376419076712982,0.006691971331197901,0.972002963079239,0.08962711648002,0.006691971331197901,Golf_Lleo,Summer,2011-2020,0.8008899824215594,0.9891923939607431
subregio_estacio,wemo,pressio_nivell_mar,120,-0.08962078393783791,0.3303390607924443,-0.06429455695464838,0.48538864509006474,0.08962078393783791,0.06429455695464838,Catalunya_Balears,Autumn,,0.5624388095217553,0.708515744220688
subregio,wemo,anomalia_humitat_sol_capa1,480,0.08954228530992175,0.04992592286416631,0.0823363811730679,0.07150489656860395,0.08954228530992175,0.0823363811730679,Mediterrani_Central_Occidental,,,0.15774383211426957,0.20474216524827493
subregio_estacio_periode,nao,temperatura_mitjana,30,-0.08938786836237173,0.6385436377291863,-0.18531701890989988,0.3268788409998813,0.08938786836237173,0.18531701890989988,Llevant_Iberic,Spring,1981-1990,0.8013515637680648,0.5719664759402997
estacio_periode,wemo,temperatura_superficie_mar,120,-0.08926821455629862,0.33225276332781195,0.006713043128574889,0.9419900964632837,0.08926821455629862,0.006713043128574889,,Autumn,2011-2020,0.5648956021441971,0.9758184700931807
subregio_estacio_periode,nao,anomalia_precipitacio_mm_dia,30,-0.08924123424871483,0.639096554053039,-0.04138391392834796,0.8281068083100922,0.08924123424871483,0.04138391392834796,Llevant_Iberic,Spring,2001-2010,0.8014471511359544,0.925948723417919
subregio_estacio_periode,roni,pressio_nivell_mar,30,-0.08923362771136871,0.6391252413593839,-0.09947618314466922,0.6009727858238136,0.08923362771136871,0.09947618314466922,Golf_Lleo,Summer,1991-2000,0.8014471511359544,0.7901590107861912
subregio_estacio_periode,wemo,temperatura_superficie_mar,30,-0.08914236504594326,0.6394694692952996,-0.0907776176492794,0.6333127457202844,0.08914236504594326,0.0907776176492794,Llevant_Iberic,Winter,2001-2010,0.8014471511359544,0.810208203480108
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.08913210326057756,0.6395081796731615,0.036509358097592,0.8481052524633957,0.08913210326057756,0.036509358097592,Llevant_Iberic,Autumn,1991-2000,0.8014471511359544,0.9324141334532965
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.08911973789000487,0.6395548266064917,-0.12036934104965724,0.5263510421568315,0.08911973789000487,0.12036934104965724,Golf_Lleo,Autumn,1981-1990,0.8014471511359544,0.7393221773833865
estacio,roni,precipitacio_mensual_mm,480,0.08906693714912335,0.051158443951153806,0.09936917483139933,0.02949673968913121,0.08906693714912335,0.09936917483139933,,Autumn,,0.16048935540998568,0.1095175978556852
subregio_estacio_periode,wemo,pressio_nivell_mar,30,-0.089057622480946,0.6397891701969872,-0.14438264738598441,0.4465285862449242,0.089057622480946,0.14438264738598441,Llevant_Iberic,Spring,2001-2010,0.8015734017920074,0.681615436994493
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,0.08894042650405924,0.6402314094570736,0.06885803488842371,0.7176846979380835,0.08894042650405924,0.06885803488842371,Llevant_Iberic,Winter,1991-2000,0.8017926229894472,0.8643575659345699
estacio_periode,roni,temperatura_superficie_mar,120,0.088851618181408,0.3345230903748855,0.05171782071621505,0.5748070562554036,0.088851618181408,0.05171782071621505,,Autumn,1991-2000,0.5677470210275518,0.7765913842676023
estacio,nao,vent_u10,480,-0.08876087800108587,0.05196538056779966,-0.10195549837680781,0.025500669981350126,0.08876087800108587,0.10195549837680781,,Autumn,,0.16205420135488458,0.09858506436088967
estacio_periode,roni,vent_u10,120,0.08868595877226675,0.335428621796169,0.05451463920643707,0.5542743193394895,0.08868595877226675,0.05451463920643707,,Autumn,2011-2020,0.567851321167032,0.7601476379512998
subregio_estacio,wemo,anomalia_sst,120,0.08867672938497798,0.33547911747946174,0.11529285940672736,0.20986502172851967,0.08867672938497798,0.11529285940672736,Golf_Lleo,Winter,,0.567851321167032,0.43226575021322283
estacio,nao,anomalia_precipitacio_mm_dia,480,-0.08867072169231857,0.05220509508116705,-0.04065029008683957,0.3741920047588579,0.08867072169231857,0.04065029008683957,,Summer,,0.1626326949569067,0.6133713326474238
subregio_estacio_periode,wemo,precipitacio_mensual_mm,30,-0.08860027766564839,0.6415156455763215,0.12080088987764183,0.5248583345204294,0.08860027766564839,0.12080088987764183,Catalunya_Balears,Spring,2001-2010,0.8030656944414623,0.7383971086035994
estacio_periode,nao,evaporacio_potencial,120,-0.08857046304393558,0.33606086837609356,-0.1714675218990236,0.06112838188024799,0.08857046304393558,0.1714675218990236,,Autumn,1981-1990,0.5682262035032376,0.18356885637565173
subregio_estacio,roni,pressio_nivell_mar,120,0.08856410266521894,0.33609570833567776,0.06359032107922118,0.4901912677473363,0.08856410266521894,0.06359032107922118,Golf_Lleo,Winter,,0.5682262035032376,0.7112811623903308
estacio,wemo,humitat_sol_capa2,480,0.088543494146329,0.052544945249442934,0.06730915737838444,0.14088721558959896,0.088543494146329,0.06730915737838444,,Summer,,0.1628459046986868,0.3289553019227436
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.08852671821531236,0.6417935037319035,-0.11080209213073809,0.5599606071320562,0.08852671821531236,0.11080209213073809,Golf_Lleo,Summer,2011-2020,0.8031476229010484,0.7649735070110057
subregio_periode,roni,precipitacio_mensual_mm,120,0.08852604506342689,0.33630422268554067,0.014464771675624967,0.8753998667299031,0.08852604506342689,0.014464771675624967,Mediterrani_Central_Occidental,,1981-1990,0.5682262035032376,0.9463987333445969
subregio_estacio_periode,wemo,evaporacio_potencial,30,-0.08851207843623769,0.6418488086350879,-0.10391633546098691,0.5847420130947178,0.08851207843623769,0.10391633546098691,Llevant_Iberic,Summer,1991-2000,0.8031476229010484,0.7815047153678955
estacio_periode,roni,pressio_nivell_mar,120,-0.0884801536842503,0.33655576688763245,-0.11396899376803044,0.21518147645406535,0.0884801536842503,0.11396899376803044,,Summer,2011-2020,0.5682262035032376,0.43955864237272396
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,0.08845975776558829,0.6420464765298833,0.10012291910952806,0.5985967386707238,0.08845975776558829,0.10012291910952806,Golf_Lleo,Winter,1981-1990,0.8032249862995123,0.7888382235941891
estacio_periode,nao,velocitat_vent,120,0.08845812666461007,0.33667654591226664,0.17302416958101197,0.05878129882184752,0.08845812666461007,0.17302416958101197,,Autumn,2011-2020,0.568230457235893,0.1782151555993356
subregio_estacio_periode,nao,anomalia_humitat_sol_capa1,30,0.08841321858222419,0.6422223220696043,0.10679719723444636,0.5743154198538774,0.08841321858222419,0.10679719723444636,Catalunya_Balears,Summer,2011-2020,0.8032249862995123,0.776101918721456
periode,wemo,vent_v10,480,-0.08838319096254965,0.05297577010019617,-0.03135087913809391,0.49319188791941854,0.08838319096254965,0.03135087913809391,,,1991-2000,0.16371192661898354,0.7133923161804511
estacio,wemo,anomalia_precipitacio_mensual_mm,480,-0.08836787474159502,0.05301708695811615,-0.10738907595712475,0.01860001949400207,0.08836787474159502,0.10738907595712475,,Autumn,,0.16371192661898354,0.07739259151457173
estacio,roni,precipitacio_mm_dia,480,0.08835839819228697,0.05304266422455066,0.10003845405730237,0.028414307864832754,0.08835839819228697,0.10003845405730237,,Autumn,,0.16371192661898354,0.10662029217573267
estacio_periode,wemo,anomalia_temperatura,120,0.08833424700844879,0.33735631802109045,0.1661304441322063,0.0697635412392613,0.08833424700844879,0.1661304441322063,,Summer,1981-1990,0.5692176344562832,0.20162386290210174
subregio_estacio_periode,roni,pressio_nivell_mar,30,-0.08832080860846513,0.6425715438636223,-0.19036187897434215,0.31364502369627556,0.08832080860846513,0.19036187897434215,Catalunya_Balears,Autumn,1981-1990,0.8032249862995123,0.5597472165906168
subregio_estacio_periode,roni,vent_u10,30,0.08829566905882745,0.6426665603739556,0.05486189567812536,0.7733930690219687,0.08829566905882745,0.05486189567812536,Catalunya_Balears,Spring,1981-1990,0.8032249862995123,0.8982497898048417
subregio_estacio_periode,nao,precipitacio_mensual_mm,30,-0.08821936024799466,0.6429550081724339,0.011124708045254828,0.9534737524698975,0.08821936024799466,0.011124708045254828,Mediterrani_Central_Occidental,Summer,2011-2020,0.8032249862995123,0.9812765891628449
subregio_estacio_periode,nao,anomalia_sst,30,-0.08817691530351134,0.6431154723638095,-0.1045722556253954,0.5823607640811448,0.08817691530351134,0.1045722556253954,Llevant_Iberic,Autumn,1981-1990,0.8032249862995123,0.7814338846154084
subregio_periode,nao,anomalia_precipitacio_mensual_mm,120,-0.08809821760687887,0.3386539044736293,-0.0391700668519845,0.6710127745334202,0.08809821760687887,0.0391700668519845,Llevant_Iberic,,2001-2010,0.5706681165815544,0.8356323468660276
subregio_periode,wemo,temperatura_superficie_mar,120,0.0880132589980891,0.3391217427956448,0.12847652695517084,0.16197448454647703,0.0880132589980891,0.12847652695517084,Golf_Lleo,,1991-2000,0.5712325819129334,0.3611471227346199
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,-0.08798802634567665,0.6438297626405063,-0.11175592123100492,0.556566201989452,0.08798802634567665,0.11175592123100492,Catalunya_Balears,Summer,2011-2020,0.8039497556385093,0.7615501053447461
periode,nao,anomalia_sst,480,0.08796603333417409,0.054110716270226386,0.02998568072879828,0.5122180621361188,0.08796603333417409,0.02998568072879828,,,1991-2000,0.1662747000656978,0.7281250567558223
estacio,nao,anomalia_precipitacio_mensual_mm,480,-0.08796252660786426,0.05412034196539939,-0.04109909526280421,0.36893608508172904,0.08796252660786426,0.04109909526280421,,Summer,,0.1662747000656978,0.6085835819115211
estacio,roni,humitat_sol_capa2,480,-0.08795499270302,0.05414102677497373,-0.10543695605030715,0.02086444824590508,0.08795499270302,0.10543695605030715,,Spring,,0.1662747000656978,0.08475740655073152
subregio_periode,roni,vent_u10,120,0.08783647379225777,0.34009655053396076,0.08875366876419176,0.33505831568769395,0.08783647379225777,0.08875366876419176,Golf_Lleo,,1981-1990,0.5727138094874444,0.5794079497316241
subregio_estacio_periode,nao,vent_v10,30,-0.0876227331554155,0.6452120139548037,-0.14616240266963293,0.44088472389295164,0.0876227331554155,0.14616240266963293,Catalunya_Balears,Summer,1991-2000,0.8053405624565887,0.6767225232432105
subregio_periode,nao,evaporacio_potencial,120,0.08754417957034458,0.34171216909566704,0.1064224325188625,0.24731903633284125,0.08754417957034458,0.1064224325188625,Golf_Lleo,,2001-2010,0.5745090947417614,0.48076725266501336
subregio_estacio_periode,wemo,precipitacio_mm_dia,30,0.08753848626088896,0.6455309647410287,-0.036493102817134596,0.8481721037177321,0.08753848626088896,0.036493102817134596,Catalunya_Balears,Summer,1991-2000,0.8054236690393024,0.9324141334532965
subregio_periode,nao,precipitacio_mm_dia,120,-0.08752043541011853,0.3418436244507625,-0.043448215997520405,0.6375034713260673,0.08752043541011853,0.043448215997520405,Mediterrani_Central_Occidental,,2001-2010,0.5745090947417614,0.8117406290782316
subregio_estacio,wemo,temperatura_mitjana,120,-0.08743179573054802,0.3423346445460373,-0.10380523110418734,0.2592024460734839,0.08743179573054802,0.10380523110418734,Llevant_Iberic,Spring,,0.5750301980056618,0.49513361236577635
estacio,wemo,anomalia_precipitacio_mm_dia,480,-0.08737433472450759,0.05575516142917794,-0.10704812449571557,0.018979341939829107,0.08737433472450759,0.10704812449571557,,Autumn,,0.1703926736945999,0.07871301467995315
subregio_estacio_periode,wemo,pressio_nivell_mar,30,0.08732196394566978,0.6463509804300096,0.13440142744847133,0.4788895799372506,0.08732196394566978,0.13440142744847133,Llevant_Iberic,Spring,1991-2000,0.8055890906896672,0.7059797247232197
subregio_periode,wemo,humitat_sol_capa2,120,0.0872715719004308,0.34322333472189964,0.12816782073385516,0.16299372246918647,0.0872715719004308,0.12816782073385516,Llevant_Iberic,,2011-2020,0.5755918986847404,0.3626111734575895
subregio_estacio,wemo,temperatura_superficie_mar,120,-0.08725045529225199,0.3433405675654476,-0.10022502191580153,0.2760818158126524,0.08725045529225199,0.10022502191580153,Llevant_Iberic,Spring,,0.5755918986847404,0.5197649497571115
subregio_estacio_periode,nao,temperatura_superficie_mar,30,0.08724259035228077,0.6466516867907739,0.060525146135735425,0.7507011936523671,0.08724259035228077,0.060525146135735425,Mediterrani_Central_Occidental,Spring,2011-2020,0.8057964944433319,0.8865121756888249
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.08720258176003408,0.646803279775949,0.14575463326970392,0.44217439532172836,0.08720258176003408,0.14575463326970392,Catalunya_Balears,Autumn,2001-2010,0.8058180395879763,0.6777635783374519
subregio_periode,nao,evaporacio_potencial,120,0.08711895040281648,0.3440712100529921,0.0923066238527883,0.31599246537810377,0.08711895040281648,0.0923066238527883,Catalunya_Balears,,2001-2010,0.5762046108855068,0.5617281788833802
subregio_estacio_periode,nao,evaporacio_potencial,30,-0.08707035979505795,0.6473043687617438,-0.1308265666121968,0.4907670587089052,0.08707035979505795,0.1308265666121968,Catalunya_Balears,Winter,2001-2010,0.8062028133987106,0.7115490635852123
subregio_estacio_periode,wemo,velocitat_vent,30,0.08705017984228111,0.6473808591591647,0.10145733737272403,0.5937069925645059,0.08705017984228111,0.10145733737272403,Mediterrani_Central_Occidental,Summer,2011-2020,0.8062028133987106,0.7860198489380043
subregio_estacio,wemo,humitat_sol_capa1,120,0.08688968112584394,0.34534737379462177,0.11901504317511834,0.1954219267807275,0.08688968112584394,0.11901504317511834,Mediterrani_Central_Occidental,Spring,,0.5775039695562237,0.4127179023880201
subregio_estacio,wemo,vent_v10,120,0.08679203526309869,0.345891795746986,0.08842194457122395,0.3368750000631052,0.08679203526309869,0.08842194457122395,Llevant_Iberic,Autumn,,0.5780921377386952,0.5811439224478571
subregio,nao,anomalia_sst,480,0.08677024114643711,0.05747665485355293,0.07242048206325673,0.11305778113190729,0.08677024114643711,0.07242048206325673,Mediterrani_Central_Occidental,,,0.17390818412572748,0.28240911190318224
subregio_estacio_periode,roni,precipitacio_mm_dia,30,0.08669992568263266,0.6487090280296469,0.15810055601036835,0.40404240004223885,0.08669992568263266,0.15810055601036835,Golf_Lleo,Winter,1981-1990,0.8073573134793443,0.644342591672011
subregio_estacio_periode,roni,evaporacio_potencial,30,-0.08665853024062348,0.6488660700604594,-0.08760606128309684,0.6452751271948082,0.08665853024062348,0.08760606128309684,Llevant_Iberic,Winter,2011-2020,0.8073573134793443,0.8169763163470878
subregio_estacio,nao,temperatura_superficie_mar,120,-0.08660367069246558,0.3469435417062946,-0.1111178633039197,0.22695490155219702,0.08660367069246558,0.1111178633039197,Llevant_Iberic,Spring,,0.5788854461628775,0.45436416727166573
subregio_estacio_periode,roni,vent_u10,30,0.0865758857363532,0.649179642940629,-0.06198454649307559,0.7448856284112922,0.0865758857363532,0.06198454649307559,Mediterrani_Central_Occidental,Autumn,2011-2020,0.8074373668415784,0.8841372444050947
subregio_estacio,wemo,temperatura_mitjana,120,-0.08651174602537513,0.3474575379462959,-0.09368635441963048,0.3087819906475426,0.08651174602537513,0.09368635441963048,Llevant_Iberic,Autumn,,0.5792568012441721,0.5544302161633191
subregio_estacio,nao,velocitat_vent,120,0.08647400819403799,0.3476686871984769,0.10403243309331078,0.258155622056914,0.08647400819403799,0.10403243309331078,Mediterrani_Central_Occidental,Summer,,0.5794478119974614,0.4941164916598534
estacio,roni,velocitat_vent,480,-0.08637841461030078,0.05861663067539569,-0.08223820137588601,0.07184466554178452,0.08637841461030078,0.08223820137588601,,Summer,,0.1765561164921557,0.20536826738956984
subregio_estacio,roni,anomalia_precipitacio_mensual_mm,120,-0.0863378979840092,0.3484309148965327,-0.06428533524479549,0.48545137074854133,0.0863378979840092,0.06428533524479549,Golf_Lleo,Winter,,0.5802346626087139,0.708515744220688
subregio_periode,wemo,pressio_nivell_mar,120,-0.08632062270656449,0.3485277327076327,-0.08501809192952875,0.35587622060111446,0.08632062270656449,0.08501809192952875,Mediterrani_Central_Occidental,,2011-2020,0.5802348491248048,0.6002486855667413
subregio_estacio,nao,vent_v10,120,-0.0862817732869244,0.3487455225928873,-0.10446649478217436,0.2561637547640128,0.0862817732869244,0.10446649478217436,Golf_Lleo,Summer,,0.5803202627860833,0.49104873117702136
estacio_periode,nao,anomalia_temperatura,120,0.08613447597600898,0.3495720465585305,0.08497628506854422,0.35611366882075246,0.08613447597600898,0.08497628506854422,,Spring,2001-2010,0.5806844627218115,0.6002781026949249
