Data,Any,Mes,Estació,Subregió,Període,NAO,Fase NAO,Anomalia precipitació mensual (mm),Precipitació mensual (mm),Es hivern
2005-01,2005,1,Hivern,Golf del Lleó,2001-2010,1.82,Positiva,-48.60481354147196,30.53122180700302,True
2006-12,2006,12,Hivern,Golf del Lleó,2001-2010,3.03,Positiva,-27.99772634804249,57.076165080070496,True
2007-01,2007,1,Hivern,Golf del Lleó,2001-2010,1.76,Positiva,-39.884557630121705,39.25147771835327,True
2007-12,2007,12,Hivern,Golf del Lleó,2001-2010,1.36,Positiva,-30.40116086304188,54.67273056507111,True
2008-01,2008,1,Hivern,Golf del Lleó,2001-2010,1.85,Positiva,34.51949558109045,113.65553092956544,True
2008-02,2008,2,Hivern,Golf del Lleó,2001-2010,1.79,Positiva,-32.43669796660542,32.60137093067169,True
2009-01,2009,1,Hivern,Golf del Lleó,2001-2010,0.6,Positiva,3.3115874275565176,82.4476227760315,True
2011-02,2011,2,Hivern,Golf del Lleó,2011-2020,2.79,Positiva,-19.326698905974624,45.71136999130249,True
2011-12,2011,12,Hivern,Golf del Lleó,2011-2020,3.2,Positiva,-11.078411367535594,73.99548006057739,True
2012-01,2012,1,Hivern,Golf del Lleó,2011-2020,2.05,Positiva,-29.30255367904901,49.83348166942597,True
2012-02,2012,2,Hivern,Golf del Lleó,2011-2020,1.28,Positiva,-57.52075359895825,7.517315298318863,True
2012-12,2012,12,Hivern,Golf del Lleó,2011-2020,0.6,Positiva,-5.3220532208681135,79.75183820724487,True
2013-01,2013,1,Hivern,Golf del Lleó,2011-2020,1.08,Positiva,1.7048114284873035,80.84084677696228,True
2013-12,2013,12,Hivern,Golf del Lleó,2011-2020,3.54,Positiva,-0.6772313386201887,84.3966600894928,True
2014-01,2014,1,Hivern,Golf del Lleó,2011-2020,0.71,Positiva,67.64765319675207,146.78368854522705,True
2014-02,2014,2,Hivern,Golf del Lleó,2011-2020,2.32,Positiva,56.17888438031078,121.21695327758788,True
2014-12,2014,12,Hivern,Golf del Lleó,2011-2020,1.89,Positiva,-13.996634748578074,71.07725667953491,True
2015-01,2015,1,Hivern,Golf del Lleó,2011-2020,2.81,Positiva,0.9971624359488516,80.13319778442383,True
2015-02,2015,2,Hivern,Golf del Lleó,2011-2020,1.47,Positiva,19.639737003296617,84.67780590057373,True
2015-12,2015,12,Hivern,Golf del Lleó,2011-2020,4.22,Positiva,-63.15155276358128,21.922338664531708,True
2016-01,2016,1,Hivern,Golf del Lleó,2011-2020,1.17,Positiva,5.257801388204101,84.39383673667908,True
2016-02,2016,2,Hivern,Golf del Lleó,2011-2020,1.61,Positiva,49.78872620388866,114.82679510116576,True
2016-12,2016,12,Hivern,Golf del Lleó,2011-2020,2.1,Positiva,-53.58473446667195,31.48915696144104,True
2017-02,2017,2,Hivern,Golf del Lleó,2011-2020,1.38,Positiva,6.851179950684312,71.88924884796143,True
2017-12,2017,12,Hivern,Golf del Lleó,2011-2020,1.0,Positiva,19.518189164996144,104.59208059310912,True
2018-01,2018,1,Hivern,Golf del Lleó,2011-2020,1.82,Positiva,79.19461927264929,158.33065462112427,True
2018-12,2018,12,Hivern,Golf del Lleó,2011-2020,1.93,Positiva,-20.909584549069407,64.16430687904358,True
2019-02,2019,2,Hivern,Golf del Lleó,2011-2020,1.9,Positiva,-21.431276447325946,43.60679244995117,True
2019-12,2019,12,Hivern,Golf del Lleó,2011-2020,0.74,Positiva,57.441656324267385,142.51554775238037,True
2020-01,2020,1,Hivern,Golf del Lleó,2011-2020,3.11,Positiva,-26.25700595527887,52.879029393196106,True
2020-02,2020,2,Hivern,Golf del Lleó,2011-2020,4.7,Positiva,-27.83019793704152,37.2078709602356,True
1981-01,1981,1,Hivern,Llevant Ibèric,1981-1990,1.0,Positiva,-22.708452109852807,15.934236466884611,True
1981-02,1981,2,Hivern,Llevant Ibèric,1981-1990,1.04,Positiva,0.6958803649991765,33.409265995025635,True
1982-02,1982,2,Hivern,Llevant Ibèric,1981-1990,2.25,Positiva,7.486202668771149,40.19958829879761,True
1982-12,1982,12,Hivern,Llevant Ibèric,1981-1990,2.64,Positiva,-19.76885943245143,18.109517097473145,True
1983-01,1983,1,Hivern,Llevant Ibèric,1981-1990,4.82,Positiva,-37.75039620199241,0.8922923747450113,True
1983-12,1983,12,Hivern,Llevant Ibèric,1981-1990,0.83,Positiva,-8.765994833223523,29.11238169670105,True
1984-01,1984,1,Hivern,Llevant Ibèric,1981-1990,2.53,Positiva,-20.439245109120385,18.203443467617035,True
1984-02,1984,2,Hivern,Llevant Ibèric,1981-1990,1.73,Positiva,7.60748989544809,40.32087552547455,True
1984-12,1984,12,Hivern,Llevant Ibèric,1981-1990,1.52,Positiva,-22.30739359688014,15.570982933044434,True
1986-01,1986,1,Hivern,Llevant Ibèric,1981-1990,1.46,Positiva,-16.512197856465356,22.130490720272064,True
1986-12,1986,12,Hivern,Llevant Ibèric,1981-1990,3.42,Positiva,-22.515614019148053,15.36276251077652,True
1988-01,1988,1,Hivern,Llevant Ibèric,1981-1990,0.53,Positiva,5.289276178320868,43.93196475505829,True
1988-12,1988,12,Hivern,Llevant Ibèric,1981-1990,1.85,Positiva,-29.092380659095944,8.785995870828629,True
1989-01,1989,1,Hivern,Llevant Ibèric,1981-1990,3.53,Positiva,-1.948935691872613,36.69375288486481,True
1989-02,1989,2,Hivern,Llevant Ibèric,1981-1990,3.61,Positiva,8.45951933823526,41.17290496826172,True
1990-01,1990,1,Hivern,Llevant Ibèric,1981-1990,3.5,Positiva,49.43766349120997,88.08035206794739,True
1990-02,1990,2,Hivern,Llevant Ibèric,1981-1990,5.11,Positiva,-30.475581992045043,2.237803637981415,True
1991-01,1991,1,Hivern,Llevant Ibèric,1991-2000,1.87,Positiva,29.136729414900763,67.77941799163818,True
1991-12,1991,12,Hivern,Llevant Ibèric,1991-2000,1.24,Positiva,-9.400556312315167,28.47782021760941,True
1992-01,1992,1,Hivern,Llevant Ibèric,1991-2000,0.64,Positiva,-1.4227240724954768,37.21996450424194,True
1992-02,1992,2,Hivern,Llevant Ibèric,1991-2000,3.18,Positiva,20.193473052605988,52.906858682632446,True
1993-01,1993,1,Hivern,Llevant Ibèric,1991-2000,3.91,Positiva,-35.182438735524194,3.4602498412132263,True
1993-12,1993,12,Hivern,Llevant Ibèric,1991-2000,2.17,Positiva,-28.63802965115756,9.240346878767014,True
1994-01,1994,1,Hivern,Llevant Ibèric,1991-2000,1.28,Positiva,-3.934240524331109,34.70844805240631,True
1994-12,1994,12,Hivern,Llevant Ibèric,1991-2000,2.86,Positiva,-28.294579313509168,9.583797216415403,True
1995-01,1995,1,Hivern,Llevant Ibèric,1991-2000,2.7,Positiva,-27.014880005875604,11.627808570861816,True
1995-02,1995,2,Hivern,Llevant Ibèric,1991-2000,3.13,Positiva,-3.9952650550752864,28.71812057495117,True
1997-02,1997,2,Hivern,Llevant Ibèric,1991-2000,5.26,Positiva,-27.71777479685843,4.99561083316803,True
1998-02,1998,2,Hivern,Llevant Ibèric,1991-2000,2.44,Positiva,-6.109395552054046,26.60399007797241,True
1998-12,1998,12,Hivern,Llevant Ibèric,1991-2000,1.95,Positiva,2.2047596709802733,40.083136200904846,True
1999-01,1999,1,Hivern,Llevant Ibèric,1991-2000,0.9,Positiva,-10.396004502335565,28.246684074401852,True
1999-02,1999,2,Hivern,Llevant Ibèric,1991-2000,1.8,Positiva,10.588973950967194,43.30235958099365,True
1999-12,1999,12,Hivern,Llevant Ibèric,1991-2000,2.13,Positiva,-8.36907355617732,29.509302973747253,True
2000-02,2000,2,Hivern,Llevant Ibèric,1991-2000,4.37,Positiva,-32.08085774220526,0.6325278878211975,True
2002-01,2002,1,Hivern,Llevant Ibèric,2001-2010,2.31,Positiva,-18.41673410371877,20.225954473018646,True
2002-02,2002,2,Hivern,Llevant Ibèric,2001-2010,3.01,Positiva,-29.26143141426146,3.4519542157649994,True
2003-02,2003,2,Hivern,Llevant Ibèric,2001-2010,1.34,Positiva,26.342144918069245,59.0555305480957,True
2004-12,2004,12,Hivern,Llevant Ibèric,2001-2010,1.27,Positiva,42.050822927244006,79.92919945716858,True
2005-01,2005,1,Hivern,Llevant Ibèric,2001-2010,1.82,Positiva,-29.533610974112527,9.109077602624891,True
2006-12,2006,12,Hivern,Llevant Ibèric,2001-2010,3.03,Positiva,12.711541964299975,50.58991849422455,True
2007-01,2007,1,Hivern,Llevant Ibèric,2001-2010,1.76,Positiva,5.2482525662984685,43.89094114303589,True
2007-12,2007,12,Hivern,Llevant Ibèric,2001-2010,1.36,Positiva,-3.2307525141164675,34.647624015808105,True
2008-01,2008,1,Hivern,Llevant Ibèric,2001-2010,1.85,Positiva,-21.833415989438077,16.809272587299347,True
2008-02,2008,2,Hivern,Llevant Ibèric,2001-2010,1.79,Positiva,-4.606915343180297,28.10647028684616,True
2009-01,2009,1,Hivern,Llevant Ibèric,2001-2010,0.6,Positiva,16.659631188353522,55.30231976509094,True
2011-02,2011,2,Hivern,Llevant Ibèric,2011-2020,2.79,Positiva,-12.88298349417746,19.830402135849,True
2011-12,2011,12,Hivern,Llevant Ibèric,2011-2020,3.2,Positiva,-18.665800617448987,19.212575912475582,True
2012-01,2012,1,Hivern,Llevant Ibèric,2011-2020,2.05,Positiva,-3.210985486069696,35.431703090667725,True
2012-02,2012,2,Hivern,Llevant Ibèric,2011-2020,1.28,Positiva,-16.110718238726257,16.6026673913002,True
2012-12,2012,12,Hivern,Llevant Ibèric,2011-2020,0.6,Positiva,-23.83920015525073,14.039176374673843,True
2013-01,2013,1,Hivern,Llevant Ibèric,2011-2020,1.08,Positiva,-14.233654205361384,24.40903437137604,True
2013-12,2013,12,Hivern,Llevant Ibèric,2011-2020,3.54,Positiva,0.3560955064371214,38.234472036361694,True
2014-01,2014,1,Hivern,Llevant Ibèric,2011-2020,0.71,Positiva,-7.179621760407464,31.46306681632996,True
2014-02,2014,2,Hivern,Llevant Ibèric,2011-2020,2.32,Positiva,-10.555360126867887,22.15802550315857,True
2014-12,2014,12,Hivern,Llevant Ibèric,2011-2020,1.89,Positiva,-3.6346065266057854,34.24377000331879,True
2015-01,2015,1,Hivern,Llevant Ibèric,2011-2020,2.81,Positiva,-12.54186350540258,26.10082507133484,True
2015-02,2015,2,Hivern,Llevant Ibèric,2011-2020,1.47,Positiva,5.836885881051423,38.55027151107788,True
2015-12,2015,12,Hivern,Llevant Ibèric,2011-2020,4.22,Positiva,-35.47959809880704,2.398778431117534,True
2016-01,2016,1,Hivern,Llevant Ibèric,2011-2020,1.17,Positiva,-19.38258314565756,19.260105431079865,True
2016-02,2016,2,Hivern,Llevant Ibèric,2011-2020,1.61,Positiva,-7.489813912287353,25.223571717739105,True
2016-12,2016,12,Hivern,Llevant Ibèric,2011-2020,2.1,Positiva,66.30934376884252,104.18772029876708,True
2017-02,2017,2,Hivern,Llevant Ibèric,2011-2020,1.38,Positiva,-15.447992134466766,17.265393495559692,True
2017-12,2017,12,Hivern,Llevant Ibèric,2011-2020,1.0,Positiva,-20.775728390924638,17.10264813899994,True
2018-01,2018,1,Hivern,Llevant Ibèric,2011-2020,1.82,Positiva,1.9468514279928044,40.58954000473023,True
2018-12,2018,12,Hivern,Llevant Ibèric,2011-2020,1.93,Positiva,-26.02028085421771,11.858095675706863,True
2019-02,2019,2,Hivern,Llevant Ibèric,2011-2020,1.9,Positiva,-28.11307965554297,4.60030597448349,True
2019-12,2019,12,Hivern,Llevant Ibèric,2011-2020,0.74,Positiva,27.90003819633275,65.77841472625732,True
2020-01,2020,1,Hivern,Llevant Ibèric,2011-2020,3.11,Positiva,40.68447154327296,79.32716012001038,True
2020-02,2020,2,Hivern,Llevant Ibèric,2011-2020,4.7,Positiva,-30.660184148326515,2.0532014816999435,True
1981-01,1981,1,Hivern,Mediterrani central occidental,1981-1990,1.0,Positiva,-13.182175344228746,45.66109836101532,True
1981-02,1981,2,Hivern,Mediterrani central occidental,1981-1990,1.04,Positiva,1.2808178015053286,54.6586275100708,True
1982-02,1982,2,Hivern,Mediterrani central occidental,1981-1990,2.25,Positiva,6.165395552664997,59.54320526123047,True
1982-12,1982,12,Hivern,Mediterrani central occidental,1981-1990,2.64,Positiva,13.42135674953461,86.03393125534058,True
1983-01,1983,1,Hivern,Mediterrani central occidental,1981-1990,4.82,Positiva,-50.668500459194185,8.174773246049881,True
1983-12,1983,12,Hivern,Mediterrani central occidental,1981-1990,0.83,Positiva,-4.936837124824521,67.67573738098145,True
1984-01,1984,1,Hivern,Mediterrani central occidental,1981-1990,2.53,Positiva,-11.567620342969896,47.27565336227417,True
1984-02,1984,2,Hivern,Mediterrani central occidental,1981-1990,1.73,Positiva,28.903083140403037,82.2808928489685,True
1984-12,1984,12,Hivern,Mediterrani central occidental,1981-1990,1.52,Positiva,6.937807869911197,79.55038237571716,True
1986-01,1986,1,Hivern,Mediterrani central occidental,1981-1990,1.46,Positiva,36.06648057103157,94.90975427627563,True
1986-12,1986,12,Hivern,Mediterrani central occidental,1981-1990,3.42,Positiva,-12.218470978736876,60.39410352706909,True
1988-01,1988,1,Hivern,Mediterrani central occidental,1981-1990,0.53,Positiva,1.3540672600269303,60.197340965271,True
1988-12,1988,12,Hivern,Mediterrani central occidental,1981-1990,1.85,Positiva,-20.62678151130676,51.98579299449921,True
1989-01,1989,1,Hivern,Mediterrani central occidental,1981-1990,3.53,Positiva,-30.03707057833672,28.80620312690735,True
1989-02,1989,2,Hivern,Mediterrani central occidental,1981-1990,3.61,Positiva,-13.48172635361552,39.89608335494995,True
1990-01,1990,1,Hivern,Mediterrani central occidental,1981-1990,3.5,Positiva,-17.65113634467125,41.192137360572815,True
1990-02,1990,2,Hivern,Mediterrani central occidental,1981-1990,5.11,Positiva,-36.52337188050151,16.854437828063965,True
1991-01,1991,1,Hivern,Mediterrani central occidental,1991-2000,1.87,Positiva,-10.862048214673996,47.98122549057007,True
1991-12,1991,12,Hivern,Mediterrani central occidental,1991-2000,1.24,Positiva,-43.313188183307645,29.29938632249832,True
1992-01,1992,1,Hivern,Mediterrani central occidental,1991-2000,0.64,Positiva,-1.6185906589031234,57.22468304634094,True
1992-02,1992,2,Hivern,Mediterrani central occidental,1991-2000,3.18,Positiva,-23.363301580399277,30.0145081281662,True
1993-01,1993,1,Hivern,Mediterrani central occidental,1991-2000,3.91,Positiva,-45.13623116016388,13.707042545080183,True
1993-12,1993,12,Hivern,Mediterrani central occidental,1991-2000,2.17,Positiva,-19.49373750686645,53.11883699893952,True
1994-01,1994,1,Hivern,Mediterrani central occidental,1991-2000,1.28,Positiva,-15.03367025256157,43.809603452682495,True
1994-12,1994,12,Hivern,Mediterrani central occidental,1991-2000,2.86,Positiva,-4.873599934577939,67.73897457122803,True
1995-01,1995,1,Hivern,Mediterrani central occidental,1991-2000,2.7,Positiva,-18.192484682798387,40.65078902244568,True
1995-02,1995,2,Hivern,Mediterrani central occidental,1991-2000,3.13,Positiva,-41.2703521899879,12.107457518577576,True
1997-02,1997,2,Hivern,Mediterrani central occidental,1991-2000,5.26,Positiva,-42.447771494835614,10.930038213729858,True
1998-02,1998,2,Hivern,Mediterrani central occidental,1991-2000,2.44,Positiva,-13.639580433815716,39.73822927474976,True
1998-12,1998,12,Hivern,Mediterrani central occidental,1991-2000,1.95,Positiva,-1.206478524208066,71.4060959815979,True
1999-01,1999,1,Hivern,Mediterrani central occidental,1991-2000,0.9,Positiva,-12.16002923846245,46.683244466781616,True
1999-02,1999,2,Hivern,Mediterrani central occidental,1991-2000,1.8,Positiva,-15.862945740669964,37.51486396789551,True
1999-12,1999,12,Hivern,Mediterrani central occidental,1991-2000,2.13,Positiva,-23.3858439207077,49.22673058509827,True
2000-02,2000,2,Hivern,Mediterrani central occidental,1991-2000,4.37,Positiva,-43.436667864769696,9.941141843795776,True
2002-01,2002,1,Hivern,Mediterrani central occidental,2001-2010,2.31,Positiva,-33.037239557504655,25.80603414773941,True
2002-02,2002,2,Hivern,Mediterrani central occidental,2001-2010,3.01,Positiva,-24.48107690140605,28.896732807159424,True
2003-02,2003,2,Hivern,Mediterrani central occidental,2001-2010,1.34,Positiva,23.292169386893512,76.66997909545898,True
2004-12,2004,12,Hivern,Mediterrani central occidental,2001-2010,1.27,Positiva,54.037563395500186,126.65013790130617,True
2005-01,2005,1,Hivern,Mediterrani central occidental,2001-2010,1.82,Positiva,-7.152277177572252,51.69099652767181,True
2006-12,2006,12,Hivern,Mediterrani central occidental,2001-2010,3.03,Positiva,31.31757028102875,103.93014478683472,True
2007-01,2007,1,Hivern,Mediterrani central occidental,2001-2010,1.76,Positiva,-27.33621580004692,31.507057905197144,True
2007-12,2007,12,Hivern,Mediterrani central occidental,2001-2010,1.36,Positiva,-12.34697787761688,60.26559662818909,True
2008-01,2008,1,Hivern,Mediterrani central occidental,2001-2010,1.85,Positiva,-2.9919670283794417,55.851306676864624,True
2008-02,2008,2,Hivern,Mediterrani central occidental,2001-2010,1.79,Positiva,-38.63130856081843,14.74650114774704,True
2009-01,2009,1,Hivern,Mediterrani central occidental,2001-2010,0.6,Positiva,29.918171578645705,88.76144528388977,True
2011-02,2011,2,Hivern,Mediterrani central occidental,2011-2020,2.79,Positiva,4.846673781424762,58.22448348999024,True
2011-12,2011,12,Hivern,Mediterrani central occidental,2011-2020,3.2,Positiva,-24.38479344844818,48.22778105735779,True
2012-01,2012,1,Hivern,Mediterrani central occidental,2011-2020,2.05,Positiva,-21.726006811857225,37.11726689338684,True
2012-02,2012,2,Hivern,Mediterrani central occidental,2011-2020,1.28,Positiva,24.605600173026325,77.9834098815918,True
2012-12,2012,12,Hivern,Mediterrani central occidental,2011-2020,0.6,Positiva,-35.898943591117856,36.71363091468811,True
2013-01,2013,1,Hivern,Mediterrani central occidental,2011-2020,1.08,Positiva,30.81442349553108,89.65769720077515,True
2013-12,2013,12,Hivern,Mediterrani central occidental,2011-2020,3.54,Positiva,-24.132299232482907,48.48027527332306,True
2014-01,2014,1,Hivern,Mediterrani central occidental,2011-2020,0.71,Positiva,28.46728604435921,87.31055974960327,True
2014-02,2014,2,Hivern,Mediterrani central occidental,2011-2020,2.32,Positiva,0.0222008772194399,53.40001058578491,True
2014-12,2014,12,Hivern,Mediterrani central occidental,2011-2020,1.89,Positiva,31.6646874666214,104.27726197242735,True
2015-01,2015,1,Hivern,Mediterrani central occidental,2011-2020,2.81,Positiva,5.684824401140212,64.52809810638428,True
2015-02,2015,2,Hivern,Mediterrani central occidental,2011-2020,1.47,Positiva,71.42698269560933,124.8047924041748,True
2015-12,2015,12,Hivern,Mediterrani central occidental,2011-2020,4.22,Positiva,-60.67865942716598,11.933915078639984,True
2016-01,2016,1,Hivern,Mediterrani central occidental,2011-2020,1.17,Positiva,-18.55049986243248,40.292773842811584,True
2016-02,2016,2,Hivern,Mediterrani central occidental,2011-2020,1.61,Positiva,33.58948641493917,86.96729612350464,True
2016-12,2016,12,Hivern,Mediterrani central occidental,2011-2020,2.1,Positiva,-2.184134650230405,70.42843985557556,True
2017-02,2017,2,Hivern,Mediterrani central occidental,2011-2020,1.38,Positiva,-4.164210026711224,49.21359968185425,True
2017-12,2017,12,Hivern,Mediterrani central occidental,2011-2020,1.0,Positiva,7.386358809471133,79.9989333152771,True
2018-01,2018,1,Hivern,Mediterrani central occidental,2011-2020,1.82,Positiva,-19.977349942922597,38.86592376232147,True
2018-12,2018,12,Hivern,Mediterrani central occidental,2011-2020,1.93,Positiva,-45.79344635009765,26.819128155708317,True
2019-02,2019,2,Hivern,Mediterrani central occidental,2011-2020,1.9,Positiva,-28.860731547325848,24.517078161239624,True
2019-12,2019,12,Hivern,Mediterrani central occidental,2011-2020,0.74,Positiva,-15.764154958724973,56.848419547080994,True
2020-01,2020,1,Hivern,Mediterrani central occidental,2011-2020,3.11,Positiva,-24.13666600584984,34.706607699394226,True
2020-02,2020,2,Hivern,Mediterrani central occidental,2011-2020,4.7,Positiva,-49.919417118281125,3.4583925902843475,True
1982-03,1982,3,Primavera,Catalunya-Balears,1981-1990,1.66,Positiva,33.793015802279115,76.59696316719055,False
1982-05,1982,5,Primavera,Catalunya-Balears,1981-1990,1.1,Positiva,-10.875106429308651,33.792513966560364,False
1983-03,1983,3,Primavera,Catalunya-Balears,1981-1990,1.79,Positiva,-6.374802505597472,36.429144859313965,False
1986-03,1986,3,Primavera,Catalunya-Balears,1981-1990,2.86,Positiva,0.2409044150263071,43.044851779937744,False
1986-05,1986,5,Primavera,Catalunya-Balears,1981-1990,2.16,Positiva,-25.800208603590725,18.86741179227829,False
1987-04,1987,4,Primavera,Catalunya-Balears,1981-1990,2.59,Positiva,-24.63689276576042,25.52239716053009,False
1988-03,1988,3,Primavera,Catalunya-Balears,1981-1990,0.78,Positiva,-10.919277107343078,31.88467025756836,False
1989-03,1989,3,Primavera,Catalunya-Balears,1981-1990,2.45,Positiva,-5.372054016217589,37.43189334869385,False
1989-05,1989,5,Primavera,Catalunya-Balears,1981-1990,1.16,Positiva,-18.799788450449704,25.86783194541931,False
